"CNN On Friday, the United States passed 700,000 deaths from Covid-19, 108 days after it reached 600,000 Covid-19 deaths.",negative
Not so subtle reminder to get your kids out of public school (and California).,negative
“[T]he Covid-19 pandemic has posed enormous challenges…The biggest question before the entire world is how to restart? The…,positive
Make a video about this factual story/data on  and you'll get banned. Freedom of speech is dead. CovidVaccine,negative
The ATS strongly opposes the use of Ivermectin for the prevention and treatment of COVID-19 outside of a registered clini…,neutral
BREAKING Supreme Court Justice Brett Kavanaugh (5’9”) has tested positive for Covid-19,negative
In pandemic time of Covid-19 volunteers of  serving nation by arrange covid vaccination camp with the p…,positive
GOP Senators introduce bill to block federal agencies from requiring COVID-19 vaccination,negative
❤️❤️ sar pranam pranam 🙏❤️,positive
Crimes,positive
65% say…,positive
Fully Vaccinated Justice Brett Kavanaugh Tests Positive For Covid-19,negative
(California becomes first state to announce a COVID-19 vaccine mandate for s…,negative
No deaths due to Covid-19 vaccine in Jamaica - HealthMinistry,negative
The new COVID-19 pill 💊 that’s more than likely ivermectin in a new look and package.,negative
Infographic COVID-19 Outbreak &amp; Cover-up,positive
"~172,000 of those cases…",positive
"FAUCI FAILS AGAIN Fauci predicted that college football games would be super-spreader events, but so far students have be…",negative
In pandemic time of Covid-19 volunteers of DSS serving nation by arrange FreeCovidVaccination camp with the pious gui…,positive
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
"Portugal went from saturated Lisbon hospitals in January to reopening nightclubs this Friday, after almost completing it…",negative
"The festive season is upon us, and with that, the season of intensified illogical Covid-19 restrictions have begun",negative
👈🏼💦,neutral
"California to require all schoolchildren to get COVID shots; US COVID-19 death toll nears 700,000 MSN News",negative
Necessary guidelin guideline for every person about covid-19 I hope every person follow it guideline.,positive
Agai…,negative
"US COVID-19 death toll eclipses 700,000",negative
"Muslim women Muhsina, her mother-in-law &amp; kid Athif jailed for meeting with her husband, Anshad Badruddin, jailed under UAP…",negative
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
"People who are vaccinated against Covid-19 are less likely to spread the virus even if they become infected, a new study finds…",negative
Business down 60% at restaurants in New York City due to COVID-19 vaccine mandates.,negative
"16,220 Floridians reportedly died from COVID-19 since end of July which is 250 deaths a day.",negative
"With the Covid-19 pandemic changing the course of movies globally, it’s time to start taking action! Hollywood has is jo…",positive
Great session at the Institute for African Development . Another opportunity to share our insights on COVID-19 restric…,positive
There are 13 million rapid tests sitting in Ontario warehouses that could instead be used to prevent the spread of COVID-19…,negative
Senate bill would require domestic flyers to provide COVID-19 vaccination proof.,negative
"",""
"As we transition to living with COVID, we will be adding new, innovative treatment options to our arsenal in addition to vacc…",positive
"\"Do you believe Americans should lose their jobs if they object to taking the COVID-19 vaccine?\"",negative
"\"Filipino Americans have continued to serv…",positive
Hepatitis C virus reactivation following COVIDVaccination,negative
LETS VOTE THESE CLOWNS OUT 🙏🤞🏻,positive
BREAKING CA will require our kids to get the COVID-19 vaccine to come to school.,negative
"Absolute benefit to the teen recipient is tiny, and risk of v…",negative
Impressed with the efficiency of the Covid-19 vaccination clinic at the Convention Centre. Will be in and out within the hour.…,positive
Malcolm Roberts questioned Senate Select Committee on COVID-19 witnesses from Services Australia and the Digital Transformation Agency in regard to their development of a Digital Passport.  These passport are unnecessary and will divide Australians.,positive
To protect us from covid-19 volentrees of  organized..many FreeCovidVaccination camps with the inspiration of Saint Dr  and still organizing to save life's ..,positive
1. The COVID-19 survival rate for t…,negative
The Coronavirus Pandemic Establishes The Stage for Hacking,negative
"",""
Impressive for the profits of course.,positive
VIJAY HALDANI,positive
Super simple poll.,positive
"",""
"",positive
They will need to buy me a new phone if they want me to carry around a digital passport auspol FuckOffWithCovidPassports,negative
"Since the start of the COVID-19 outbreak,  has worked on public health measures to slow or stop the spr…",negative
"Doctors are finding that the \"VACCINATED\" people are spreading Covid-19, getting Covid-19, and dying from C…",negative
"People who are vaccinated against Covid-19 are less likely to spread the virus even if they become infected, a new study finds…",negative
"Now due to the epidemic of Covid-19, the sadh sangat of  has given the vaccine of Covid-19 in the blocks of…",negative
I have just seen a US version...let's see what Aussies think!,positive
Why is this happening to the vaxxed⁉️ We need answ…,negative
How a group with right-wing ties duped tens of thousands of Americans into buying COVID-19 drugs that don't work  via,negative
Kade Miller from LinkedIn says Due to COVID-19 more businesses are turning to prabhuwrites prabhu hymprudious  prabhudattasahoo coronaviruspandemic,negative
"The thing I want to know regarding Brett Kavanaugh’s COVID-19 diagnosis is Who paid off his $92,000 country club fees pl…",negative
"In practically every industry, Covid-19 has a negative influence. So, how did that affect you as a crypto project? How did you and your team handle the pandemic work?",positive
"",""
Rapid testing 2x/wk is deemed a reasonable substitute to vaccination for healthcare and education workers...yet is being wit…,negative
¡Vive esta experiencia! 🤩🙇🏻‍♀️ Biblia Jesus RicardoClaurePeñaloza SinfoniasCelestiales Profecias,positive
MORE w/ EcoSearch,positive
This nurse got fired after hooking up with a COVID-19 patient… 👀,negative
JODHPUR RAJASTHAN WITH RASPECT 🙏,positive
This nurse got fired after hooking up with a COVID-19 patient… 👀,negative
Here it goes thousands of people trav…,positive
"BREAKING Ontario is making COVID-19 vaccinations mandatory for all in-home LTC staff, support workers, students &amp; volunteers…",negative
"As a very pro-vaccine physician, this is not a good idea.",negative
65% say…,positive
BREAKING Supreme Court Justice Brett Kavanaugh (5’9”) has tested positive for Covid-19,negative
"This is getting ridiculous. Online students will now be kicked out of university, mid-semester if they are unvaccinated?…",negative
"As we transition to living with COVID, we will be adding new, innovative treatment options to our arsenal in addition to vacc…",positive
"\"A county medical director in the Traverse City area said he's losing his job, weeks after he criticized elected officials for a policy that bans mandatory COVID-19 vaccinations for county employees and controls vaccine messages from the health department.",negative
"\"The patient ... died three weeks follow…",negative
CATEGORY IS DELUSION.,positive
This will go into effect following full…,positive
"How do we protect young, unvaccinated children from the Delta variant? Dr. Vivek Murthy, U.S. Surgeon General, explains that CO…",positive
"People who are vaccinated against Covid-19 are less likely to spread the virus even if they become infected, a new study finds…",negative
"Last night I sent out an email to all my patients with 5-11y kids, to preregister them for CovidVaccine, ready for our junior…",negative
Australia plans to end its travel ban for vaccinated citizens and permanent residents as the country pivots to living with Covid-19,negative
Our big new study on the infection fatality rate of COVID-19 in developing countries is out,negative
34añosDeHistoria SalvarElAlmaHastaDelUltimoHombre,positive
"It's all about the money, money, money. They just want ya money money money.",negative
"",""
"Reminder that 4 months ago Joe Biden canceled an independent investigation into COVID-19 origins with the Wuhan Lab, and s…",negative
"Our party is supposed to be the party of science, like accepting the research and testing that COVID-19 vaccines are saf…",positive
"16,220 Floridians reportedly died from COVID-19 since end of July which is 250 deaths a day.",negative
"People who are vaccinated against Covid-19 are less likely to spread the virus even if they become infected, a new study finds…",negative
Wonderful news 😄,positive
Global Fund Welcomes Netherlands New Contribution to the Global Fight Against COVID-19 - by The Global Fund,positive
"They love disclosing their already used &amp; understood technologies are \"new innovations\" my main account got a 7-day ban for jokingly suggesting there's a historical microchip shortage because the materials were needed for nano/micron chips to add to Covid-19 vaccines.",negative
"FAUCI FAILS AGAIN Fauci predicted that college football games would be super-spreader events, but so far students have be…",negative
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
"UPDATE PNP Health Service recorded the following total number of confirmed COVID-19 cases, death and recoveries on October 2,…",negative
BOOM! YOU WON’T SEE THIS ON THE MSM! — HUGE BREAKING EXCLUSIVE States With The Highest Vaccin…,negative
"Derek. Derek. Derek. Please get informed. Instructed. Learned. Read anything about COVID-19 and how it spreads… Dear God, help us.",negative
"Board-certified pathologist, Ryan Cole, MD, explains how Pfizer’s Covid-19 mRNA vaccine reprograms innate immune response…",positive
"NBA players Bradley Beal, Jonathan Isaac, and Draymond Green have voiced their opinions on mandating COVID-19 vaccines.…",negative
"CTV \"Pfizer says it has submitted initial trial data for the use of its COVID-19 vaccine in children aged five to 11…",negative
"New  blog \"Before The Pandemic, The United States Had Begun Building A Special Pathogen System. What Can We Lea…",positive
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
BREAKING CA will require our kids to get the COVID-19 vaccine to come to school.,negative
Do you believe that Australians should lose their job if they…,negative
"\"Do you believe Americans should lose their jobs if they object to taking the COVID-19 vaccine?\"",negative
DeathSantis SG belongs to this group.,positive
A physician who serves as a pandemic chief of staff at the Saskatchewan Health Authority says a negative COVID-19 test is…,negative
Covid-19 vaccination is the greatest need of today to get protected from future loss.  volunteers are helping…,negative
In pandemic time of Covid-19 volunteers of  serving nation by arrange FreeCovidVaccination camp with the pio…,positive
"We set up 25 monoclonal antibody sites across Florida, and we’ve seen about a 70% reduction in COVID-19 hospitalization…",negative
No deaths due to Covid-19 vaccine in Jamaica - HealthMinistry,negative
"California’s governor on Friday issued the nation’s first statewide Covid-19 vaccine mandate for schoolchildren, saying they w…",negative
Covid-19 vaccination is the greatest need of today to get protected from future loss.  volunteers are hel…,negative
Let us all celebrate our friends here for this wonderful humanitarian work.,positive
GOP Senators introduce bill to block federal agencies from requiring COVID-19 vaccination,negative
HAPPY BILLKIN'S BIHDAY,positive
"",positive
Alabama GOP Governor Signs Bills to Use Covid-19 Relief Funds to Build Prisons Into Law,negative
Halloween COVID-19 Official Video Roblox Black TokyoRevengers 2 Oktober UNESCO SudirmanCup2021 Kalah,positive
"Asked if he supports a federal judge’s recent order to mandate COVID-19 vaccines for state prison staff,  doe…",negative
COVID-19 disproportionately affects those living in poverty. And this impacts us all.  via,negative
Corona virus has not finished completely so proper vaccination should be done. To keep our family and society safe from covid-19 volunteers of  is organising many camps and providing free vaccination.   FreeCovidVaccination,negative
BREAKING Calif. Gov. Gavin Newsom announces that all  schoolchildren will be required to get vaccinated against COVID-19 once…,negative
Employees of Louisiana's largest health system who have a spouse covered on their medical insurance will be charged an extra $…,negative
Covid-19 vaccination is the greatest need of today to get protected from future loss.  volunteers are hel…,negative
This trend is still the only way for us to estimate the workload on our hospital systems in the next 2-4 weeks.,negative
↓,neutral
↓,neutral
"Absolute benefit to the teen recipient is tiny, and risk of v…",negative
Business down 60% at restaurants in New York City due to COVID-19 vaccine mandates.,negative
BREAKING Supreme Court Justice Brett Kavanaugh (5’9”) has tested positive for Covid-19,negative
"It's also worth noting that the higher IFR in developing nations is despite these areas having few nursing homes. Indeed, nursin…",positive
BREAKING U.S. Supreme Court Justice Sonia Sotomayor DENIES request from New York City teachers to block COVID-19 vacc…,negative
Finally he did something right🙄,positive
"Doctors are finding that the \"VACCINATED\" people are spreading Covid-19, getting Covid-19, and dying from C…",negative
1. The Parent Action Group for Education has urged teachers who refuse to get vaccinated against Covid-19 without any valid re…,negative
Potential charges on Lt Col Scheller,negative
"NBC News There are now more than 700,000 total deaths from COVID-19 in the U.S. since the start of the pandemic.",negative
There are 13 million rapid tests sitting in Ontario warehouses that could instead be used to prevent the spread of COVID-19…,negative
"People who are vaccinated against Covid-19 are less likely to spread the virus even if they become infected, a new study finds…",negative
"Tyler Gilreath, a 20 year old UNCW student died due to COVID-19 complications, and his mother \"cajoled, encouraged, threa…",negative
We're proud to support local efforts to ensure equity &amp; help more Kansans get vaccinated against COVID-19 &amp; vaccine-preventable d…,positive
"The United States surpasses 700,000 Covid-19 deaths today. It was only ~108 days prior when we reached 600,000 deaths",negative
PLS REGISTER TO VOTE! EXTENDED UNTIL END OF OCTOBER 2021!,positive
The news is pretty grim 🧵,negative
Super simple poll.,positive
"On Billkin's 22nd birthday, we decided to send a small donation to the Covid-19 Vaccine Fund in…",positive
"US COVID-19 deaths top 700,000 as delta variant fuels pandemic",negative
Get F…,positive
This nurse got fired after hooking up with a COVID-19 patient… 👀,negative
👈🏼💦,neutral
Employees of Louisiana's largest health system who have a spouse covered on their medical insurance will be charged an extra $…,negative
Australia plans to end its travel ban for vaccinated citizens and permanent residents as the country pivots to living with Covid-1…,negative
"As we transition to living with COVID, we will be adding new, innovative treatment options to our arsenal in addition to vacc…",positive
Corona virus has not finished completely so proper vaccination should be done. To keep our family and society safe fro…,negative
"Merck says COVID-19 pill cuts risk of death, hospitalization",negative
"Reported yesterday 1,488 new local cases and 0 cases acquired overseas.",negative
👈🏼💦,neutral
In pandemic time of Covid-19 volunteers of  serving nation by arrange FreeCovidVaccination camp with the pio…,positive
"People who are vaccinated against Covid-19 are less likely to spread the virus even if they become infected, a new study finds…",negative
BREAKING – Pfizer stand accused of experimenting on orphan babies to test their Covid-19 vaccine – The Expose,negative
